Project Name,Project Amount,Project Platform,Interest Rate,Project Status,Project Siren,Project Due Date,Project Type,Project Periodicity,Note Plateforme,funded
Commercialisation d'espace de travail design à Paris,30000.0,lesentrepreteurs,7.0,Clos,822344594,28/02/2018,amortizing,monthly,C,
Red Digital de Telecomunicaciones,500000.0,lendix,5.75,Clos,B57481517,22/01/2018,amortizing,monthly,B,
Commerce de proximité hors alimentaire - Provins,200000.0,unilend,6.5,Clos,328551569,05/02/2018,amortizing,monthly,4,
LEMAITRE Wendy,8007.0,pretup,8.5,Clos,802393595,11/01/2018,amortizing,monthly,C,
Italian Food,1600000.0,lendix,4.8,Clos,00269890653,11/01/2018,amortizing,monthly,B+,
LES EPICURIENS,100000.0,credit.fr,7.8,Clos,443234109,10/01/2018,amortizing,monthly,C,
Metalliance,500000.0,wesharebonds,6.5,Clos,727020109,07/01/2018,amortizing,monthly,C,
TRAFFICKING SOLUTIONS,60000.0,credit.fr,6.8,Clos,441912680,09/01/2018,amortizing,monthly,C,
Vendée Provence Soleil,144000.0,lendosphere,7.0,Clos,788896413,13/04/2018,amortizing,monthly,0,
WOK TAO,85000.0,credit.fr,7.3,Clos,793082603,02/01/2018,amortizing,monthly,C,
Commerce de proximité hors alimentaire - Toulouse,150000.0,unilend,4.9,Clos,341699676,11/01/2018,amortizing,monthly,4,
Joliva Rp,10000.0,bolden,6.9,Clos,788998805,29/12/2017,amortizing,monthly,B,
Equipements pour la dépollution des sols,50000.0,lesentrepreteurs,8.5,Clos,797826906,31/01/2018,amortizing,monthly,D,
Josso,1245000.0,lendix,5.5,Clos,348525049,29/12/2017,amortizing,monthly,B,
Editions Clouet,52000.0,lendix,4.0,Clos,339753527,28/12/2017,amortizing,monthly,B,
DINES,150000.0,credit.fr,6.7,Clos,507629400,08/01/2018,amortizing,monthly,B,
Edélices - 3,100000.0,bolden,6.0,Clos,514410620,26/01/2018,amortizing,monthly,A,
ACSD,50000.0,credit.fr,7.3,Clos,417596145,27/12/2017,amortizing,monthly,C,
Martin Jérôme,30000.0,lendix,4.0,Clos,393208079,29/12/2017,amortizing,monthly,B+,
BTP / construction - Chaponost,150000.0,unilend,6.4,Clos,351751342,08/01/2018,amortizing,monthly,"3,5",
Evry III,1550000.0,lendix,5.5,Clos,479328676,26/12/2017,amortizing,monthly,B+,
Group SFIT,1060000.0,lendix,4.5,Clos,793834888,31/12/2017,amortizing,monthly,B,
Fromagerie Lebail,50000.0,lendix,4.0,Clos,377510128,26/12/2017,amortizing,monthly,B+,
Chambriard Construction 2,1150000.0,lendix,6.25,Clos,834044794,29/12/2017,amortizing,monthly,B,
"Service, conseil et assurances - Léognan",150000.0,unilend,6.4,Clos,381365063,27/12/2017,amortizing,monthly,"3,5",
Développement commercial Vitr'adom-Opali,27000.0,lesentrepreteurs,8.0,Clos,539953695,31/01/2018,amortizing,monthly,D,
Sicilsaldo,1600000.0,lendix,5.0,Clos,01380260859,26/12/2017,amortizing,monthly,B+,
Padribel,382000.0,lendix,8.75,Clos,834042533,27/12/2017,amortizing,monthly,C,
SARL HBCD,75000.0,credit.fr,6.7,Clos,814505434,20/12/2017,amortizing,monthly,B,
Terralia Immobilier,250000.0,lendopolis,10.0,Clos,491469151,09/01/2018,amortizing,monthly,C,
Ufast,380000.0,lendix,4.75,Clos,450746789,18/12/2017,amortizing,monthly,B,
JONATHAN BERTIN,12011.0,pretup,8.5,Clos,444427959,15/12/2017,amortizing,monthly,C,
SELARL PHARMACIE VRAIN PERRIN,60000.0,credit.fr,5.6,Clos,448226001,18/12/2017,amortizing,monthly,B+,
Guide du prêteur galactique II,110000.0,prexem,6.0,clos,488181348,20/12/2017,amortizing,monthly,A+,
Diag and Go,25000.0,lendopolis,7.5,Clos,529249955,13/12/2017,amortizing,monthly,B,
CAMPING LES BORDS DU LAC,200000.0,credit.fr,6.7,Clos,794195644,19/12/2017,amortizing,monthly,B,
Alsei #2,3150000.0,lendix,5.75,Clos,433414786,18/12/2017,delayed,monthly,A,
Chateau De Calmels,12000.0,bolden,7.2,Clos,483490397,13/12/2017,amortizing,monthly,C,
MECALOC,80000.0,credit.fr,6.7,Clos,538624354,14/12/2017,amortizing,monthly,B,
Roncari BTP,350000.0,wesharebonds,7.25,Clos,384190088,09/12/2017,amortizing,monthly,,
HOTELS EBER,150000.0,credit.fr,6.1,Clos,434011680,15/12/2017,amortizing,monthly,B+,
FRANSEJOUR,25003.0,pretup,8.5,Clos,752550459,06/12/2017,amortizing,monthly,C,
Budget Insight,100000.0,bolden,6.8,Clos,749867206,29/12/2017,amortizing,monthly,B,
AFO,20000.0,credit.fr,6.7,Clos,320228919,07/12/2017,amortizing,monthly,B,
CIDE Interactive,400000.0,lendix,7.0,Clos,B65617524,11/12/2017,amortizing,monthly,C,
BISTRO BURGER MONTORGUEIL,150000.0,credit.fr,7.8,Clos,524874831,04/12/2017,amortizing,monthly,C,
MENUISERIES TABUTEAU,35000.0,credit.fr,7.8,Clos,500246970,04/12/2017,amortizing,monthly,C,
Nord Est Terrassement,200000.0,wesharebonds,7.75,Clos,431320456,29/11/2017,amortizing,monthly,,
HADALILI,50000.0,credit.fr,6.7,Clos,449926401,01/12/2017,amortizing,monthly,B,
SARL ATLANTIQUE BRETAGNE INFORMATIQUE,37500.0,credit.fr,6.2,Clos,326650652,07/12/2017,amortizing,monthly,B,
Location longue durée,45000.0,prexem,8.5,clos,490673480,29/12/2017,amortizing,monthly,C,
Culture et médias - Paris,50000.0,unilend,7.8,Clos,352831077,01/12/2017,amortizing,monthly,3,
Regourd Aviation #3,1000000.0,lendix,4.0,Clos,309446276,29/11/2017,amortizing,monthly,B+,
Commerce de proximité hors alimentaire - Givors,40000.0,unilend,7.0,Clos,830985941,30/11/2017,amortizing,monthly,3,
"Service, conseil et assurances - Gradignan",200000.0,unilend,6.6,Clos,419890215,13/12/2017,amortizing,monthly,4,
Capelli #3,2100000.0,lendix,5.5,Clos,306140039,29/11/2017,delayed,monthly,A,
Transpack,80000.0,bolden,7.9,Clos,530864032,11/12/2017,amortizing,monthly,C,
Tacos au four,30000.0,prexem,8.3,clos,809225626,22/12/2017,amortizing,monthly,C,
LUXLAB,20000.0,credit.fr,6.7,Clos,501773881,28/11/2017,amortizing,monthly,B,
Juroma,108000.0,bolden,5.9,Clos,529357485,11/12/2017,amortizing,monthly,A,
Vieillissement whisky premium millésime 2017,80000.0,lesentrepreteurs,7.5,Clos,441974706,31/12/2017,amortizing,monthly,D,
Hautes Corbières,100000.0,enerfip,5.0,Clos,434689915,05/01/2018,amortizing,monthly,,
ELITE,20000.0,credit.fr,7.8,Clos,501997340,22/11/2017,amortizing,monthly,C,
Ecole de Conduite Sabolienne,49000.0,lendix,7.75,Clos,313030157,20/11/2017,amortizing,monthly,C,
Abracadabra,30000.0,lendix,4.75,Clos,792149403,20/11/2017,amortizing,monthly,B,
Demeter Energies,200000.0,enerfip,5.0,Clos,812842623,08/12/2017,amortizing,annual,,
Corsica Aventure,100000.0,bolden,6.5,Clos,489755470,30/11/2017,amortizing,monthly,B,
RBR,100000.0,credit.fr,6.7,Clos,509144267,20/11/2017,amortizing,monthly,B,
Progetti Plant,300000.0,lendix,6.5,Clos,03389400247,17/11/2017,amortizing,monthly,B,
BVDA,43503.0,pretup,8.0,Clos,792965048,06/12/2017,amortizing,monthly,C,
IDEAL TAUX,50000.0,pretup,8.5,Clos,493865091,20/11/2017,amortizing,monthly,C,
Ludo Balayage,322000.0,lendix,5.75,Clos,490376605,13/11/2017,amortizing,monthly,B,
Merci Jérôme Développement,150000.0,lendopolis,7.0,Clos,521788380,16/11/2017,amortizing,monthly,B,
Développement digital GpasPlus,60000.0,lesentrepreteurs,7.0,Clos,750837932,23/12/2017,amortizing,monthly,D,
SAS GRAND SIECLE,30000.0,credit.fr,8.3,Clos,832191456,10/11/2017,amortizing,monthly,C,
ST Protect #2,350000.0,lendix,8.0,Clos,02372680187,10/11/2017,amortizing,monthly,C,
G. Expertise & Conseil,156000.0,lendix,5.25,Clos,501273023,09/11/2017,amortizing,monthly,B,
Blanchisserie Teinturerie Wartner,111000.0,lendopolis,5.75,Clos,582052049,29/12/2017,amortizing,monthly,A,
SAS CB COIFFURE,14000.0,pretup,8.5,Clos,832935225,08/11/2017,amortizing,monthly,C,
FRANCE FORMATIONS,105000.0,credit.fr,7.2,Clos,501745541,10/11/2017,amortizing,monthly,B,
"Service, conseil et assurances - Paris",150000.0,unilend,6.5,Clos,505377044,22/11/2017,amortizing,monthly,3.5,
Davia,600000.0,lendix,6.5,Clos,06547571213,09/11/2017,amortizing,monthly,B,
Recrutement de nouveaux talents,30000.0,lesentrepreteurs,7.5,Clos,788671147,30/11/2017,amortizing,monthly,D,
LED pour tous,50000.0,prexem,7.4,clos,519268031,01/12/2017,amortizing,monthly,B,
SAS LEDUC,207000.0,pretup,8.5,Clos,306150731,14/11/2017,amortizing,monthly,C,
Renforcement du stock de matériel médical,40000.0,lesentrepreteurs,9.0,Clos,421519687,30/11/2017,amortizing,monthly,D,
Logistique de proximité,50000.0,prexem,6.7,clos,538260647,24/11/2017,amortizing,monthly,B+,
Industrie / mécanique - Villemandeur,200000.0,unilend,5.4,Clos,837050764,13/11/2017,amortizing,monthly,"4,5",
R.D. MANUTENTION,200000.0,credit.fr,7.2,Clos,717350110,13/11/2017,amortizing,monthly,B,
F A O P S,22000.0,pretup,8.5,Clos,800679458,30/10/2017,amortizing,monthly,C,
Hexamed,156000.0,lendix,5.5,Clos,510281553,31/10/2017,amortizing,monthly,B,
CHANTIER NAVAL SIMONS,100000.0,credit.fr,6.7,Clos,393674981,31/10/2017,amortizing,monthly,B,
INNOVAPHOT,103000.0,credit.fr,6.7,Clos,520906579,09/11/2017,amortizing,monthly,B,
Médical et paramédical - Hyères,30000.0,unilend,5.0,Clos,414752907,28/10/2017,amortizing,monthly,"3,5",
Declinam,60000.0,lendix,7.25,Clos,B65874059,31/10/2017,amortizing,monthly,C,
Commerce de proximité hors alimentaire - Paris,70000.0,unilend,5.5,Clos,327843942,29/10/2017,amortizing,monthly,"3,5",
MARTIN PHILIPPE,64481.0,pretup,8.0,Clos,326141447,26/11/2017,amortizing,monthly,C,
SOCIETE D'ETUDES ET DE TRAVAUX ELECTRIQUES ET AUTOMATISMES,100000.0,pretup,8.0,Clos,332652981,20/11/2017,amortizing,monthly,C,
A.F.C.I.A.,40000.0,credit.fr,7.8,Clos,488248949,26/10/2017,amortizing,monthly,C,
Bel & Blanc #2,156000.0,lendix,5.25,Clos,338270341,24/10/2017,amortizing,monthly,B,
AZERO,30000.0,pretup,8.5,Clos,793526401,23/10/2017,amortizing,monthly,C,
Culture et médias - Paris 11,100000.0,unilend,6.5,Clos,518773270,27/10/2017,amortizing,monthly,"3,5",
CHEN MARKET,200000.0,credit.fr,7.2,Clos,789518370,27/10/2017,amortizing,monthly,B,
FA-DONG,150000.0,credit.fr,7.8,Clos,788868115,30/10/2017,amortizing,monthly,C,
2 BIS CAFE,120000.0,credit.fr,6.7,Clos,428561203,31/10/2017,amortizing,monthly,B,
Commerce de proximité hors alimentaire - Franconville la Garenne,350000.0,unilend,8.1,Clos,478377153,30/10/2017,amortizing,monthly,3,
Famille Telunts,63000.0,lendix,7.0,Clos,534530811,23/10/2017,amortizing,monthly,B,
Jd Beaune,50000.0,bolden,8.5,Clos,799448071,30/10/2017,amortizing,monthly,D,
Le Richelieu #B,200000.0,wesharebonds,6.25,Clos,318456993,18/10/2017,bullet,monthly,C,
Le Richelieu #A,300000.0,wesharebonds,6.75,Clos,318456993,18/10/2017,amortizing,monthly,C,
Scierie de l'Atlantique,830000.0,lendix,6.0,Clos,306761511,24/10/2017,amortizing,monthly,B,
L'Opticien Professionnel,63000.0,lendix,4.5,Clos,529778029,20/10/2017,amortizing,monthly,B,
Commerce de proximité hors alimentaire - Bourg-en-Bresse,35000.0,unilend,6.5,Clos,479722571,20/10/2017,amortizing,monthly,"3,5",
Pirate,215000.0,lendix,9.0,Clos,831715057,26/10/2017,amortizing,monthly,C,
Développement à l'international Animedia,30000.0,lesentrepreteurs,7.5,Clos,402243786,31/10/2017,amortizing,monthly,D,
SKEYECODE,50000.0,pretup,8.75,Clos,808229421,14/10/2017,amortizing,monthly,D,
Isolation & Co,25000.0,prexem,6.9,clos,804533164,13/10/2017,amortizing,monthly,B+,
Pagezy Courtage Automobile,105000.0,lendix,5.25,Clos,504035718,16/10/2017,amortizing,monthly,B,
Warcom Engineering & Service,250000.0,lendix,6.0,Clos,03196040988,13/10/2017,amortizing,monthly,B,
Anita,104000.0,lendix,6.5,Clos,507412195,13/10/2017,amortizing,monthly,B,
TSM EXP,100000.0,bolden,7.9,Clos,794712497,20/10/2017,amortizing,monthly,C,
Loulik,20000.0,bolden,7.5,Clos,523914687,11/10/2017,amortizing,monthly,C,
CONSEIL ETUDE ET DEVELOPPEMENT DE SOLUTIONS AUTOMATISEES,187930.0,pretup,7.0,Clos,451972483,03/11/2017,amortizing,monthly,B,
Eco Prod Sol A,137000.0,lendopolis,5.0,Clos,793710849,07/12/2017,amortizing,quarterly,A,
Eco Prod Sol A,63000.0,lendopolis,5.0,Clos,793710849,25/11/2017,amortizing,quarterly,A,
Kernac,50000.0,lendopolis,6.75,Clos,534581632,10/10/2017,amortizing,monthly,B,
Sarl Calitherm,100000.0,bolden,8.9,Clos,491869301,24/10/2017,amortizing,monthly,D,
SOCIETE RENE LIVET,250000.0,credit.fr,6.1,Clos,687050112,30/10/2017,amortizing,monthly,B+,
NEAUME NICOLAS,50000.0,credit.fr,5.6,Clos,420087967,09/10/2017,amortizing,monthly,B+,
SAS COULEUR SUD,50000.0,credit.fr,7.2,Clos,512585514,09/10/2017,amortizing,monthly,B,
Badens,150000.0,enerfip,6.0,Clos,815407374,31/10/2017,bullet,monthly,,
CREDITS & CONSEILS,20000.0,credit.fr,7.8,Clos,484394010,05/10/2017,amortizing,monthly,C,
EXCELLIUM CONSOLIDATION,50000.0,credit.fr,6.7,Clos,449887751,05/10/2017,amortizing,monthly,B,
Wimi,250000.0,investbook,9.5,Clos,528893522,25/09/2017,amortizing,monthly,,
Danem #2,500000.0,wesharebonds,7.0,Clos,407566744,02/10/2017,amortizing,monthly,C,
"Service, conseil et assurances - Fréjus",20000.0,unilend,8.0,Clos,524688207,04/10/2017,amortizing,monthly,3,
Kidz Global,100000.0,bolden,7.8,Clos,528421936,01/10/2017,amortizing,monthly,C,
Commerce de proximité hors alimentaire - Langon,50000.0,unilend,5.0,Clos,823156898,03/10/2017,amortizing,monthly,"3,5",
GARAGE LEBRETON,20000.0,credit.fr,7.8,Clos,503384182,02/10/2017,amortizing,monthly,C,
Commerce de proximité hors alimentaire - Draguignan,50000.0,unilend,7.0,Clos,517710786,03/10/2017,amortizing,monthly,3.5,
LOIRE ET CHAIS (METS VINS CHATEAUX),49997.0,pretup,8.5,Clos,800222473,28/09/2017,amortizing,monthly,C,
biocombustible-senegal,40000.0,solylend,4.0,Clos,W332010583,28/09/2017,amortizing,monthly,A,
SAS Sorepack,150000.0,lendopolis,7.5,Clos,438259202,29/09/2017,amortizing,monthly,B,
Le prêt qui turbine,60000.0,prexem,7.8,clos,483144457,20/10/2017,amortizing,monthly,B,
PHILIPPE ALARY,33000.0,credit.fr,7.8,Clos,422597849,02/10/2017,amortizing,monthly,C,
Palomar,90000.0,lendix,6.25,Clos,01091260529,28/09/2017,amortizing,monthly,B,
Médical et paramédical - Arleux,20000.0,unilend,4.5,Clos,404052144,27/09/2017,amortizing,monthly,4,
Ouverture d'une micro-crèche à Nanterre,50000.0,lesentrepreteurs,8.0,Clos,829287242,17/11/2017,amortizing,monthly,D,
SPIDER,50000.0,credit.fr,7.2,Clos,519070817,02/10/2017,amortizing,monthly,B,
OENOTROPIE,104000.0,credit.fr,7.8,Clos,479666794,22/09/2017,amortizing,monthly,C,
Fenêtres sur jardin,50000.0,prexem,7.6,clos,378319412,02/10/2017,amortizing,monthly,B,
Acde Conseil,50000.0,bolden,7.1,Clos,448867432,20/09/2017,amortizing,monthly,C,
Sir Winston,42000.0,lendix,7.0,Clos,818369746,20/09/2017,amortizing,monthly,C,
La Poule Kiwi,31000.0,lendix,5.0,Clos,753941236,20/09/2017,amortizing,monthly,B,
Location sur mesure,40000.0,prexem,7.2,clos,750980476,18/09/2017,amortizing,monthly,B,
CG Pub Media,260000.0,lendix,6.5,Clos,515286219,18/09/2017,amortizing,monthly,B,
"Sistemas Tubulares Al Andalus, S.L",600000.0,lendix,7.25,Clos,B81355141,27/09/2017,amortizing,monthly,C,
RC Financement et Management,16500.0,pretup,8.5,Clos,407903962,15/09/2017,amortizing,monthly,C,
CLM FINANCES,20000.0,credit.fr,7.8,Clos,507509750,15/09/2017,amortizing,monthly,C,
Sunnprod 7,180000.0,enerfip,6.0,Clos,538765546,09/10/2017,amortizing,monthly,,
Commerce de proximité hors alimentaire - Varennes-Vauzelles,100000.0,unilend,4.5,Clos,487817249,20/09/2017,amortizing,monthly,4.5,
Bricklane Society,30000.0,bolden,7.3,Clos,752845271,14/09/2017,amortizing,monthly,C,
Solvionic,104000.0,lendix,5.25,Clos,448566182,13/09/2017,amortizing,monthly,B,
Développement de la marque de créateur,50000.0,lesentrepreteurs,8.5,Clos,792133183,31/10/2017,amortizing,monthly,D,
Espace et Avenir,168201.0,pretup,8.5,Clos,772801049,25/09/2017,amortizing,monthly,B,
C.B INTERIM RECRUTEMENTS SERVICES,150000.0,credit.fr,6.7,Clos,502848708,15/09/2017,amortizing,monthly,B,
Landot & Associés,115000.0,lendopolis,7.5,Clos,504575432,09/09/2017,amortizing,monthly,B,
Transport - Cavaillon,20000.0,unilend,7.0,Clos,752805713,10/09/2017,amortizing,monthly,3,
DULCOR,30000.0,credit.fr,6.7,Clos,414594572,08/09/2017,amortizing,monthly,B,
Self Signal,100000.0,gwenneg,6.5,Clos,388908915,08/09/2017,amortizing,monthly,,
HERGHEA IRINA,30000.0,credit.fr,6.1,Clos,534121389,08/09/2017,amortizing,monthly,B+,
Pack Solutions,727000.0,lendix,6.0,Clos,443158563,13/09/2017,amortizing,monthly,B,
Restauration - Paris,50000.0,unilend,7.0,Clos,523682086,09/09/2017,amortizing,monthly,3,
GILLES GACON,20000.0,pretup,8.5,Clos,453080400,06/09/2017,amortizing,monthly,C,
BRICKLANE SOCIETY,30000.0,credit.fr,7.5,Clos,752845271,04/09/2017,amortizing,monthly,Dynamique,
DEMATRANS AQUITAINE,25000.0,credit.fr,7.5,Clos,530502434,05/09/2017,amortizing,monthly,Dynamique,
Société textile ameublement,104000.0,lendix,7.25,Clos,312287238,01/09/2017,amortizing,monthly,C,
"Service, conseil et assurances - Narbonne",35000.0,unilend,6.5,Clos,504292350,04/09/2017,amortizing,monthly,"3,5",
Acf Partners,80000.0,bolden,8.8,Clos,789002466,06/09/2017,amortizing,monthly,D,
VIEL PLASTIQUES INTERNATIONAL,37000.0,pretup,8.5,Clos,333514271,01/09/2017,amortizing,monthly,C,
E.A.S.I,20000.0,credit.fr,7.5,Clos,501981831,30/08/2017,amortizing,monthly,Dynamique,
Commerce de proximité hors alimentaire - Toulouse,40000.0,unilend,4.0,Clos,341699676,30/08/2017,amortizing,monthly,4,
Pharmacie du Marché,92000.0,lendix,6.5,Clos,452450083,25/08/2017,amortizing,monthly,B,
Larguez les amarres !,25000.0,prexem,6.6,clos,489551663,25/08/2017,amortizing,monthly,B+,
Le Seven,151000.0,lendix,9.0,Clos,830926259,25/08/2017,amortizing,monthly,C,
Développement application mobile RH,50000.0,lesentrepreteurs,7.5,Clos,800829681,30/09/2017,amortizing,monthly,D,
SIGMA SERVICES ASSURANCES,40000.0,credit.fr,6.0,Clos,501790489,25/08/2017,amortizing,monthly,Equilibré,
La Maison de la Presse,395000.0,lendix,7.5,Clos,831218417,28/08/2017,amortizing,monthly,B,
Commerce de proximité hors alimentaire - Givors,100000.0,unilend,5.5,Clos,432735603,30/08/2017,amortizing,monthly,3.5,
TBM Optique,55000.0,bolden,6.8,Clos,509467254,29/08/2017,amortizing,monthly,C,
IDEAL TAUX,50000.0,pretup,8.5,Clos,493865091,26/08/2017,amortizing,monthly,C,
A.T.M COMPTA,20000.0,credit.fr,6.0,Clos,403280365,23/08/2017,amortizing,monthly,Equilibré,
AGUERA ERIC JOSE EDMOND,20000.0,credit.fr,7.5,Clos,443675483,21/08/2017,amortizing,monthly,Dynamique,
Achat d'équipements professionnels AW Rénovation,10000.0,lesentrepreteurs,8.0,Clos,789226859,30/09/2017,amortizing,monthly,D,
SELARL ROUVE LONGIN,20000.0,credit.fr,7.5,Clos,491780698,21/08/2017,amortizing,monthly,Dynamique,
Aménagement nouveaux locaux AEC-BET,60000.0,lesentrepreteurs,7.5,Clos,510555907,30/09/2017,amortizing,monthly,D,
Laboratoire Bertin,519000.0,lendix,6.0,Clos,330929522,16/08/2017,amortizing,monthly,B,
Autolagon,30000.0,bolden,9.0,Clos,795056035,16/08/2017,amortizing,monthly,D,
Solution Peinture Distribution,25000.0,pretup,8.5,Clos,540018488,11/08/2017,amortizing,monthly,C,
Travaux pour des réceptions de standing,100000.0,lesentrepreteurs,8.5,Clos,818343352,30/09/2017,amortizing,monthly,D,
REVES ALPES SNOW VALLEY,60000.0,credit.fr,7.5,Clos,435320585,10/08/2017,amortizing,monthly,Dynamique,
VERSASERV,150000.0,lendopolis,7.75,Clos,491118881,18/09/2017,amortizing,monthly,B,
CLARYA,55000.0,lendix,5.75,Clos,492552906,10/08/2017,amortizing,monthly,B,
Informatique et télécommunications                                 - Fos-sur-Mer,25000.0,unilend,7.0,Clos,534151451,07/08/2017,amortizing,monthly,3,
Passion Nautic Club,100000.0,bolden,7.6,Clos,794396242,17/08/2017,amortizing,monthly,C,
Koreliz,110000.0,bolden,5.9,Clos,351480371,24/08/2017,amortizing,monthly,A,
TRANSDL,50000.0,credit.fr,7.5,Clos,477762140,03/08/2017,amortizing,monthly,Dynamique,
Bioburger Victoire #2,125000.0,lendix,8.75,Clos,790409627,04/08/2017,amortizing,monthly,C,
Liel,100000.0,bolden,8.7,Clos,539130708,10/08/2017,amortizing,monthly,D,
ARRABEU Roland Jean-Pierre,25006.0,pretup,8.5,Clos,343404265,01/08/2017,amortizing,monthly,C,
Ouverture d'une nouvelle boulangerie Les Blés d'Or,50000.0,lesentrepreteurs,8.5,Clos,792713885,17/09/2017,amortizing,monthly,D,
Massironi,250000.0,lendix,6.25,Clos,8221901,01/08/2017,amortizing,monthly,B,
GROUPE OPTION,120000.0,credit.fr,6.6,Clos,793790130,25/08/2017,amortizing,monthly,B+,
ELDIM,1040000.0,lendix,5.0,Clos,383745528,31/07/2017,amortizing,monthly,A,
PROMOCEAN,200000.0,credit.fr,8.1,Clos,382671014,07/08/2017,amortizing,monthly,Dynamique,
Rand Diffusion,1600000.0,lendix,5.75,Clos,326446747,31/07/2017,amortizing,monthly,B,
Commerce de proximité hors alimentaire - Marchiennes,45000.0,unilend,8.5,Clos,793367269,03/08/2017,amortizing,monthly,3,
Commerce de proximité hors alimentaire - Toulouse,60000.0,unilend,4.0,Clos,341699676,03/08/2017,amortizing,monthly,4,
Informatique et télécommunications                                 - Paris,50000.0,unilend,7.0,Clos,534203153,27/07/2017,amortizing,monthly,3,
Industrias Ramón Soler,830000.0,lendix,5.25,Clos,A08221582,31/07/2017,amortizing,monthly,B,
EMMA & CO,42000.0,lendopolis,7.5,Clos,799706767,21/07/2017,amortizing,monthly,B,
B3 S.R.L.,100000.0,lendix,7.75,Clos,02488530029,21/07/2017,amortizing,monthly,C,
AFC Promotion #2,1050000.0,lendix,7.0,Clos,411805153,26/07/2017,delayed,monthly,B,
"Service, conseil et assurances - Ploeren",20000.0,unilend,6.0,Clos,501790489,21/07/2017,amortizing,monthly,3,
Perspective Jardin - 2,42000.0,bolden,7.4,Clos,428814818,25/07/2017,amortizing,monthly,C,
Reprise d'une salle de sport à Bordeaux,30000.0,lesentrepreteurs,9.0,Clos,530693944,31/08/2017,amortizing,monthly,D,
Restauration - Les Lilas ,20000.0,unilend,8.0,Clos,799143540,21/07/2017,amortizing,monthly,3,
ARTIS,400000.0,wesharebonds,6.0,Clos,493114409,18/07/2017,amortizing,monthly,C,
SL PARTICIPATIONS,80000.0,credit.fr,6.6,Clos,491843744,27/07/2017,amortizing,monthly,B+,
V17,50000.0,pretup,8.0,Clos,794970574,28/07/2017,amortizing,monthly,C,
FJ CASH,30000.0,credit.fr,7.5,Clos,412770786,19/07/2017,amortizing,monthly,Dynamique,
Sdgs,60000.0,bolden,8.7,Clos,751120288,31/07/2017,amortizing,monthly,D,
Phonedroid,100000.0,bolden,7.8,Clos,530898253,04/08/2017,amortizing,monthly,C,
Amadeite,1040000.0,lendix,5.5,Clos,401208772,31/07/2017,amortizing,monthly,B,
Copernico,1000000.0,lendix,6.0,Clos,05084520963,21/07/2017,delayed,monthly,B,
AMBULANCES GT,37000.0,pretup,8.5,Clos,531764090,17/07/2017,amortizing,monthly,C,
EXPRESSWAY TRANSPORT,11013.0,pretup,8.0,Clos,805328952,13/07/2017,amortizing,monthly,C,
Automobiles Dosan Group,49994.0,pretup,8.5,Clos,534575592,21/08/2017,amortizing,monthly,C,
